dataset,budget_ms,seed,method,certificate,eb-nocorrection,point-estimate,posthoc-oracle,realized,ndcg10
scifact,80.0,23,StaticBest-cal,,0.8576753562910046,0.0364741641337386,0.0,0.0,0.8585633231514045
scifact,80.0,23,CostGreedy-cal,,0.8576753562910046,0.0364741641337386,0.0,0.0,0.8585633231514045
scifact,80.0,23,Static-Qwen3,,0.8576753562910046,0.35932578060237635,0.5623100303951368,0.5623100303951368,0.8653378258193155
scifact,80.0,23,Static-SPLADE,,0.8576753562910046,0.0364741641337386,0.0,0.0,0.8585633231514045
scifact,80.0,23,Static-ColBERTv2,,0.9938046686076362,0.6733781584845414,0.6048632218844985,0.6048632218844985,0.8471693288056986
scifact,80.0,23,Static-E5,,0.8268273179518014,0.0,0.0,0.0,0.737316916766822
scifact,80.0,29,CWC,0.7025480296388135,0.6886304939879184,0.0,0.0031446540880503146,0.0031446540880503146,0.8394040719401651
scifact,80.0,29,StaticBest-cal,,0.6886304939879184,0.0,0.0031446540880503146,0.0031446540880503146,0.8389844932471431
scifact,80.0,29,CostGreedy-cal,,0.6886304939879184,0.0,0.0031446540880503146,0.0031446540880503146,0.8389844932471431
scifact,80.0,29,Static-Qwen3,,0.8566218728190149,0.5107792688258838,0.5534591194968553,0.5534591194968553,0.8399757438916559
scifact,80.0,29,Static-SPLADE,,0.6886304939879184,0.0,0.0031446540880503146,0.0031446540880503146,0.8389844932471431
scifact,80.0,29,Static-ColBERTv2,,0.9943231846244633,0.6932591367518742,0.6163522012578616,0.6163522012578616,0.8203541156909651
scifact,80.0,29,Static-E5,,0.6886304939879184,0.0,0.0,0.0,0.6983896084589228
scifact,80.0,31,CWC,0.7161841743377975,0.6890309215628062,0.0,0.003076923076923077,0.003076923076923077,0.8576735242462996
scifact,80.0,31,StaticBest-cal,,0.6890309215628062,0.0,0.003076923076923077,0.003076923076923077,0.8576735242462996
scifact,80.0,31,CostGreedy-cal,,0.6890309215628062,0.0,0.003076923076923077,0.003076923076923077,0.8576735242462996
scifact,80.0,31,Static-Qwen3,,0.8637342589148295,0.5076772247360483,0.5446153846153846,0.5446153846153846,0.8653332556268329
scifact,80.0,31,Static-SPLADE,,0.6890309215628062,0.0,0.003076923076923077,0.003076923076923077,0.8576735242462996
scifact,80.0,31,Static-ColBERTv2,,0.9830721830754614,0.6378474466709761,0.6338461538461538,0.6338461538461538,0.8384210932928632
scifact,80.0,31,Static-E5,,0.6890309215628062,0.0,0.0,0.0,0.7173410666499226
scifact,120.0,13,CWC,0.6609009814866498,0.6449952586747664,0.01652892561983471,0.05329153605015674,0.05329153605015674,0.8665660404759904
scifact,120.0,13,StaticBest-cal,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,120.0,13,CostGreedy-cal,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,120.0,13,Static-Qwen3,,0.850586499126516,0.1473195908932586,0.22884012539184953,0.22884012539184953,0.8664008566907132
scifact,120.0,13,Static-SPLADE,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,120.0,13,Static-ColBERTv2,,0.9921313539333448,0.5212430494343449,0.5579937304075235,0.5579937304075235,0.8449913470720816
scifact,120.0,13,Static-E5,,0.6449952586747664,0.0,0.0,0.0,0.7283955856555993
scifact,120.0,17,CWC,0.6906600403227117,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,120.0,17,StaticBest-cal,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,120.0,17,CostGreedy-cal,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,120.0,17,Static-Qwen3,,0.854010958343755,0.20226807956869308,0.2085889570552147,0.2085889570552147,0.866118888618884
scifact,120.0,17,Static-SPLADE,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,120.0,17,Static-ColBERTv2,,0.9894188467169929,0.5540001239387743,0.5337423312883436,0.5337423312883436,0.8410661034434938
scifact,120.0,17,Static-E5,,0.6828565076027711,0.0,0.0,0.0,0.7458035138324576
scifact,120.0,23,CWC,0.8336620297260254,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,120.0,23,StaticBest-cal,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,120.0,23,CostGreedy-cal,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,120.0,23,Static-Qwen3,,0.8576753562910046,0.07245095330201713,0.24012158054711247,0.24012158054711247,0.8653378258193155
scifact,120.0,23,Static-SPLADE,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,120.0,23,Static-ColBERTv2,,0.9938046686076362,0.619772189984956,0.5106382978723404,0.5106382978723404,0.8471693288056986
scifact,120.0,23,Static-E5,,0.8268273179518014,0.0,0.0,0.0,0.737316916766822
scifact,120.0,29,CWC,0.7025480296388135,0.6886304939879184,0.0,0.0,0.0,0.8394040719401651
scifact,120.0,29,StaticBest-cal,,0.6886304939879184,0.0,0.0,0.0,0.8389844932471431
scifact,120.0,29,CostGreedy-cal,,0.6886304939879184,0.0,0.0,0.0,0.8389844932471431
scifact,120.0,29,Static-Qwen3,,0.8566218728190149,0.21069855043217978,0.22012578616352202,0.22012578616352202,0.8399757438916559
scifact,120.0,29,Static-SPLADE,,0.6886304939879184,0.0,0.0,0.0,0.8389844932471431
scifact,120.0,29,Static-ColBERTv2,,0.9943231846244633,0.583751182626828,0.5283018867924528,0.5283018867924528,0.8203541156909651
scifact,120.0,29,Static-E5,,0.6886304939879184,0.0,0.0,0.0,0.6983896084589228
scifact,120.0,31,CWC,0.7161841743377975,0.6890309215628062,0.039658119658119655,0.055384615384615386,0.055384615384615386,0.8647313666030594
scifact,120.0,31,StaticBest-cal,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,120.0,31,CostGreedy-cal,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,120.0,31,Static-Qwen3,,0.8637342589148295,0.15343891402714932,0.2246153846153846,0.2246153846153846,0.8653332556268329
scifact,120.0,31,Static-SPLADE,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,120.0,31,Static-ColBERTv2,,0.9830721830754614,0.5429605688429218,0.5446153846153846,0.5446153846153846,0.8384210932928632
scifact,120.0,31,Static-E5,,0.6890309215628062,0.0,0.0,0.0,0.7173410666499226
scifact,160.0,13,CWC,0.6609009814866498,0.6449952586747664,0.01652892561983471,0.006269592476489028,0.006269592476489028,0.8656233912360154
scifact,160.0,13,StaticBest-cal,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,160.0,13,CostGreedy-cal,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,160.0,13,Static-Qwen3,,0.6449952586747664,0.01652892561983471,0.009404388714733543,0.009404388714733543,0.8664008566907132
scifact,160.0,13,Static-SPLADE,,0.6449952586747664,0.0,0.0,0.0,0.863841682336716
scifact,160.0,13,Static-ColBERTv2,,0.9921313539333448,0.5212430494343449,0.5391849529780565,0.5391849529780565,0.8449913470720816
scifact,160.0,13,Static-E5,,0.6449952586747664,0.0,0.0,0.0,0.7283955856555993
scifact,160.0,17,CWC,0.6906600403227117,0.6828565076027711,0.0,0.015337423312883436,0.015337423312883436,0.8690326338190261
scifact,160.0,17,StaticBest-cal,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,160.0,17,CostGreedy-cal,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,160.0,17,Static-Qwen3,,0.6828565076027711,0.0,0.012269938650306749,0.012269938650306749,0.866118888618884
scifact,160.0,17,Static-SPLADE,,0.6828565076027711,0.0,0.0,0.0,0.8635330403248622
scifact,160.0,17,Static-ColBERTv2,,0.9894188467169929,0.5540001239387743,0.5184049079754601,0.5184049079754601,0.8410661034434938
scifact,160.0,17,Static-E5,,0.6828565076027711,0.0,0.0,0.0,0.7458035138324576
scifact,160.0,23,CWC,0.8336620297260254,0.8268273179518014,0.0,0.00911854103343465,0.00911854103343465,0.8596851172134973
scifact,160.0,23,StaticBest-cal,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,160.0,23,CostGreedy-cal,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,160.0,23,Static-Qwen3,,0.8268273179518014,0.0,0.0121580547112462,0.0121580547112462,0.8653378258193155
scifact,160.0,23,Static-SPLADE,,0.8268273179518014,0.0,0.0,0.0,0.8585633231514045
scifact,160.0,23,Static-ColBERTv2,,0.9938046686076362,0.5279788769150472,0.5045592705167173,0.5045592705167173,0.8471693288056986
scifact,160.0,23,Static-E5,,0.8268273179518014,0.0,0.0,0.0,0.737316916766822
scifact,160.0,29,CWC,0.7025480296388135,0.6886304939879184,0.0,0.015723270440251572,0.015723270440251572,0.8399757438916559
scifact,160.0,29,StaticBest-cal,,0.6886304939879184,0.0,0.015723270440251572,0.015723270440251572,0.8399757438916559
scifact,160.0,29,CostGreedy-cal,,0.6886304939879184,0.0,0.015723270440251572,0.015723270440251572,0.8399757438916559
scifact,160.0,29,Static-Qwen3,,0.6886304939879184,0.0,0.012578616352201259,0.012578616352201259,0.8399757438916559
scifact,160.0,29,Static-SPLADE,,0.6886304939879184,0.0,0.0,0.0,0.8389844932471431
scifact,160.0,29,Static-ColBERTv2,,0.9943231846244633,0.5563741940955665,0.5157232704402516,0.5157232704402516,0.8203541156909651
scifact,160.0,29,Static-E5,,0.6886304939879184,0.0,0.0,0.0,0.6983896084589228
scifact,160.0,31,CWC,0.7161841743377975,0.7026930431580339,0.01615384615384615,0.006153846153846154,0.006153846153846154,0.8685410296580043
scifact,160.0,31,StaticBest-cal,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,160.0,31,CostGreedy-cal,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,160.0,31,Static-Qwen3,,0.6890309215628062,0.0,0.009230769230769232,0.009230769230769232,0.8653332556268329
scifact,160.0,31,Static-SPLADE,,0.6890309215628062,0.0,0.0,0.0,0.8576735242462996
scifact,160.0,31,Static-ColBERTv2,,0.9830721830754614,0.5429605688429218,0.5261538461538462,0.5261538461538462,0.8384210932928632
scifact,160.0,31,Static-E5,,0.6890309215628062,0.0,0.0,0.0,0.7173410666499226
