dataset,budget_ms,seed,method,certificate,eb-nocorrection,point-estimate,posthoc-oracle,realized,ndcg10
pooled,160.0,47,StaticBest-cal,0.0828963062371372,0.038874554002343194,0.0,0.0013336296954878863,0.0013336296954878863,0.6050499749370174
pooled,160.0,47,CostGreedy-cal,0.0828963062371372,0.038874554002343194,0.0,0.002222716159146477,0.002222716159146477,0.6050499749370174
pooled,160.0,47,Static-Qwen3,0.0828963062371372,0.038874554002343194,0.0,0.0013336296954878863,0.0013336296954878863,0.6050499749370174
pooled,160.0,47,Static-SPLADE,0.0828963062371372,0.038874554002343194,0.0,0.0,0.0,0.5569021126922015
pooled,160.0,47,Static-ColBERTv2,0.7369457461762688,0.5213500312692598,0.4465199475964092,0.681413112667091,0.681413112667091,0.6324639371003119
pooled,160.0,47,Static-E5,0.0828963062371372,0.038874554002343194,0.0,0.0,0.0,0.4144105309794564
pooled,160.0,53,CWC,0.08056073710341548,0.03800462299629162,0.0,0.0,0.0,0.682899599667125
pooled,160.0,53,StaticBest-cal,0.0878060512880389,0.04524993718091504,0.0018294333620966785,0.0013704888076747374,0.0013704888076747374,0.5944693351916325
pooled,160.0,53,CostGreedy-cal,0.09690869190551991,0.046483198167799555,0.002140830319645745,0.002055733211512106,0.002055733211512106,0.5944693351916325
pooled,160.0,53,Static-Qwen3,0.0878060512880389,0.04524993718091504,0.0018294333620966785,0.0013704888076747374,0.0013704888076747374,0.5944693351916325
pooled,160.0,53,Static-SPLADE,0.08056073710341548,0.03800462299629162,0.0,0.0,0.0,0.546974922667482
pooled,160.0,53,Static-ColBERTv2,0.7691353645478161,0.545405599275704,0.4683244110045302,0.679893297765922,0.679893297765922,0.6250992667040866
pooled,160.0,53,Static-E5,0.08056073710341548,0.03800462299629162,0.0,0.0,0.0,0.40717860801108785
