drift_d,budget_ms,seed,policy,n_eval,violation,mean_ms,p95_ms,throughput_qps,ndcg10
0.0,80.0,31,SOTA-SPLADE,1351,0.0,17.72072658971294,37.70999237895012,56.43109468098842,0.5686488001956516
0.0,80.0,31,SOTA-Qwen3,1351,0.08586232420429311,40.20644614319948,107.72094782441854,24.871633678798545,0.6216490461609235
0.0,80.0,31,StaticBest-cal,1351,0.0,17.72072658971294,37.70999237895012,56.43109468098842,0.5686488001956516
0.0,80.0,31,CWC,1351,0.0007401924500370096,23.30007252433261,47.03898736387491,42.918321346668996,0.5968069679563948
0.15,80.0,13,BM25-only,1407,0.0,14.918534971135532,37.82852040603758,67.03071058483998,0.39973556297502294
0.15,80.0,13,Dense-only,1407,0.0,12.018412559252834,25.052181538194418,83.20566423143062,0.5347211446873701
0.15,80.0,13,Fixed-fusion(RRF),1407,0.007107320540156361,28.864287805075374,61.36509434074164,34.64488736923432,0.5087176385953313
0.15,80.0,13,Fixed-rerank@50,1407,0.03553660270078181,42.001425142328664,75.35123683416845,23.808715933122205,0.5254405241616765
0.15,80.0,13,Fixed-rerank@100,1407,0.12011371712864251,56.57617993977002,90.99824098142983,17.67528315033963,0.5254405241616765
0.15,80.0,13,SOTA-SPLADE,1407,0.0,19.186642669821747,39.85272431746125,52.11959263581211,0.5863567241237455
0.15,80.0,13,SOTA-Qwen3,1407,0.10092395167022032,44.064872738307535,115.6844997778535,22.69381341321011,0.6380951606522058
0.15,80.0,13,StaticBest-cal,1407,0.0,19.186642669821747,39.85272431746125,52.11959263581211,0.5863567241237455
0.15,80.0,13,CWC,1407,0.0014214641080312722,19.57866397453757,44.518728880211725,51.07600811273534,0.5742906862612686
0.15,80.0,17,BM25-only,1389,0.0,15.102334310822966,38.645459525287116,66.21492938898578,0.39143889267717497
0.15,80.0,17,Dense-only,1389,0.0,12.281324621357019,25.096237473189827,81.42444164866521,0.5112962378654478
0.15,80.0,17,Fixed-fusion(RRF),1389,0.010079193664506839,28.902696642564454,60.752102546393864,34.59884772576269,0.49304348920744256
0.15,80.0,17,Fixed-rerank@50,1389,0.035277177825773935,42.547201048810656,75.87508067351578,23.503308686575835,0.5093766341148679
0.15,80.0,17,Fixed-rerank@100,1389,0.13462922966162708,57.197827398702664,91.47987280642981,17.483181538162437,0.5093766341148679
0.15,80.0,17,SOTA-SPLADE,1389,0.0,19.654606618563786,39.82948437333107,50.878657579210945,0.5647082753193674
0.15,80.0,17,SOTA-Qwen3,1389,0.1007919366450684,44.7186451803563,114.92273118346927,22.362037042197183,0.6221768006192177
0.15,80.0,17,StaticBest-cal,1389,0.0,19.654606618563786,39.82948437333107,50.878657579210945,0.5647082753193674
0.15,80.0,17,CWC,1389,0.0,24.61943981213223,43.82243984490631,40.618308443688036,0.566090618741592
0.15,80.0,23,BM25-only,1446,0.0,14.492587191741888,37.600787123665214,69.00079238921649,0.41081638650599717
0.15,80.0,23,Dense-only,1446,0.0,11.90912229946736,24.69620411284268,83.9692443199383,0.5310204208764354
0.15,80.0,23,Fixed-fusion(RRF),1446,0.006915629322268326,27.83989467170723,60.367163736373186,35.9196761263708,0.5133540218478693
0.15,80.0,23,Fixed-rerank@50,1446,0.029737206085753802,41.454489574196806,73.54113580979407,24.122839534911225,0.5260441620262416
